episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/avProbe/cur_kl_coeff,info/learner/avProbe/cur_lr,info/learner/avProbe/total_loss,info/learner/avProbe/policy_loss,info/learner/avProbe/vf_loss,info/learner/avProbe/vf_explained_var,info/learner/avProbe/kl,info/learner/avProbe/entropy,info/learner/avProbe/entropy_coeff
-385797.00967624946,-1326646.79488403,-783082.0823522706,1000.0,0,4000,False,216035,202,54,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-54-00,1684529640,46.163113832473755,2376.327505350113,4122,HR1,10.49.0.104,2376.327505350113,216035,54,20,b815bb28,0,827264,216035,43669.895,6.758,2154.393,8.537,42.7939393939394,17.46969696969697,2.2204460823375376e-17,4.999999873689376e-05,65663310.0,-0.0009724661,65663310.0,7.843177e-06,0.0010955738,1.1341553,0.0
-291437.02870821685,-1463465.668737636,-751348.8585144378,1000.0,18,4000,False,220035,220,55,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-54-52,1684529692,51.991947174072266,2428.319452524185,4122,HR1,10.49.0.104,2428.319452524185,220035,55,20,b815bb28,0,829312,220035,43789.936,6.912,2154.517,8.294,42.505405405405405,17.544594594594592,1.1102230411687688e-17,4.999999873689376e-05,227465120.0,0.00095457304,227465120.0,4.7050416e-06,5.0599017e-05,1.136666,0.0
-291437.02870821685,-1463465.668737636,-751348.8585144382,1000.0,0,4000,False,224035,220,56,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-55-36,1684529736,44.3260338306427,2472.645486354828,4122,HR1,10.49.0.104,2472.645486354828,224035,56,20,b815bb28,0,848512,224035,43947.818,6.98,2145.685,8.133,22.30476190476191,17.788888888888884,5.551115205843844e-18,4.999999873689376e-05,15852517.0,-0.001116476,15852517.0,0.0026207964,0.001514708,1.1063069,0.0
-103518.20167809652,-1463465.668737636,-743643.5665732392,992.91,3,4000,False,228035,223,57,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-56-26,1684529786,49.5373215675354,2522.1828079223633,4122,HR1,10.49.0.104,2522.1828079223633,228035,57,20,b815bb28,0,866560,228035,43893.111,6.63,2135.038,8.136,26.828169014084512,17.522535211267606,2.775557602921922e-18,4.999999873689376e-05,73681144.0,-0.0001936669,73681144.0,2.3511708e-05,0.00054426526,1.1161228,0.0
-103518.20167809652,-1463465.668737636,-743643.5665732389,992.91,0,4000,False,232035,223,58,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-57-05,1684529825,39.45297193527222,2561.6357798576355,4122,HR1,10.49.0.104,2561.6357798576355,232035,58,20,b815bb28,0,886528,232035,43933.896,6.753,2118.416,8.238,38.44285714285714,17.53035714285714,1.387778801460961e-18,4.999999873689376e-05,176855550.0,-0.00015256305,176855550.0,3.307179e-05,0.00026287875,1.097413,0.0
-103518.20167809652,-1463465.668737636,-743643.5665732389,992.91,0,4000,False,236035,223,59,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-57-51,1684529871,45.64910864830017,2607.2848885059357,4122,HR1,10.49.0.104,2607.2848885059357,236035,59,20,b815bb28,0,896512,236035,43875.049,6.83,2136.649,8.29,40.36,17.56923076923077,6.938894007304805e-19,4.999999873689376e-05,44156056.0,-0.0008165917,44156056.0,9.541328e-06,0.0007461301,1.1118128,0.0
-103518.20167809652,-1463465.668737636,-711551.1938354048,992.91,17,4000,False,240035,240,60,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-58-42,1684529922,51.48355007171631,2658.768438577652,4122,HR1,10.49.0.104,2658.768438577652,240035,60,20,b815bb28,0,899328,240035,43920.41,6.732,2145.603,8.23,40.31351351351351,17.394594594594597,3.4694470036524025e-19,4.999999873689376e-05,171432030.0,0.0029208024,171432030.0,8.176674e-06,0.00015086122,1.1044189,0.0
-103518.20167809652,-1463465.668737636,-711431.7233315867,992.91,1,4091,False,244126,241,61,2dcd34d4f71a4f9a8717755113320812,2023-05-19_16-59-47,1684529987,64.3446877002716,2723.1131262779236,4122,HR1,10.49.0.104,2723.1131262779236,244126,61,20,b815bb28,0,916992,244126,46173.727,6.402,2129.975,8.315,14.765217391304349,17.400000000000006,1.7347235018262012e-19,4.999999873689376e-05,15987013.0,-0.00064134726,15987013.0,0.0030176523,0.0002047708,1.1225933,0.0
-103518.20167809652,-1463465.668737636,-707916.5988044888,992.91,2,4000,False,248126,243,62,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-00-36,1684530036,49.06766128540039,2772.180787563324,4122,HR1,10.49.0.104,2772.180787563324,248126,62,20,b815bb28,0,935040,248126,46042.815,6.308,2105.245,8.19,25.40714285714286,17.40000000000001,8.673617509131006e-20,4.999999873689376e-05,67782600.0,0.00013731219,67782600.0,2.766205e-05,0.00026671795,1.1024358,0.0
-103518.20167809652,-1463465.668737636,-707916.5988044887,992.91,0,4000,False,252126,243,63,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-01-15,1684530075,38.973164558410645,2811.1539521217346,4122,HR1,10.49.0.104,2811.1539521217346,252126,63,20,b815bb28,0,955008,252126,45973.484,6.329,2086.449,8.029,37.84181818181818,17.4,4.336808754565503e-20,4.999999873689376e-05,225301140.0,-0.00020926197,225301140.0,2.4272464e-05,0.0013751945,1.069972,0.0
-103518.20167809652,-1463465.668737636,-707916.5988044887,992.91,0,4000,False,256126,243,64,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-02-00,1684530120,45.51656532287598,2856.6705174446106,4122,HR1,10.49.0.104,2856.6705174446106,256126,64,20,b815bb28,0,965120,256126,45899.75,6.183,2095.404,7.676,39.65692307692307,17.44153846153846,2.1684043772827515e-20,4.999999873689376e-05,90437700.0,-0.00020891447,90437700.0,4.0953673e-06,5.9979066e-05,1.0736241,0.0
-103518.20167809652,-1463465.668737636,-705429.5910010794,992.91,17,4000,False,260126,260,65,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-02-52,1684530172,51.285186529159546,2907.95570397377,4122,HR1,10.49.0.104,2907.95570397377,260126,65,20,b815bb28,0,967552,260126,45823.602,6.098,2101.77,7.664,40.5013698630137,17.465753424657535,1.0842021886413758e-20,4.999999873689376e-05,219519360.0,-0.00029412814,219519360.0,5.979287e-06,0.00020287365,1.0736765,0.0
-103518.20167809652,-1463465.668737636,-703148.5270995114,992.91,1,4000,False,264126,261,66,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-03-39,1684530219,47.08510994911194,2955.040813922882,4122,HR1,10.49.0.104,2955.040813922882,264126,66,20,b815bb28,0,985216,264126,46114.566,5.991,2086.91,8.081,18.66617647058823,17.400000000000006,5.421010943206879e-21,4.999999873689376e-05,12044791.0,-0.00043815374,12044791.0,0.0037503878,0.0004727185,1.1021894,0.0
-103518.20167809652,-1463465.668737636,-700368.0137127605,992.91,2,4000,False,268126,263,67,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-04-28,1684530268,49.06924033164978,3004.110054254532,4122,HR1,10.49.0.104,3004.110054254532,268126,67,20,b815bb28,0,1003264,268126,46050.934,5.832,2105.7,7.71,25.704285714285714,17.40000000000001,2.7105054716034394e-21,4.999999873689376e-05,48069416.0,-0.00013244405,48069416.0,4.431415e-05,0.00018325512,1.1118666,0.0
-103518.20167809652,-1463465.668737636,-700368.0137127604,992.91,0,4000,False,272126,263,68,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-05-07,1684530307,38.68883919715881,3042.7988934516907,4122,HR1,10.49.0.104,3042.7988934516907,272126,68,20,b815bb28,0,1023232,272126,45956.615,6.063,2123.042,7.311,37.85454545454545,17.42181818181818,1.3552527358017197e-21,4.999999873689376e-05,161073920.0,9.587517e-05,161073920.0,7.910568e-05,0.000824386,1.1363275,0.0
-103518.20167809652,-1463465.668737636,-700368.0137127604,992.91,0,4000,False,276126,263,69,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-05-52,1684530352,45.03165245056152,3087.830545902252,4122,HR1,10.49.0.104,3087.830545902252,276126,69,20,b815bb28,0,1033472,276126,45909.858,6.208,2108.939,7.169,40.34218750000001,17.490625,6.776263679008599e-22,4.999999873689376e-05,47830044.0,-0.0013748698,47830050.0,6.6228213e-06,0.0018837427,1.1155512,0.0
-103518.20167809652,-1463465.668737636,-671064.6685019463,992.28,17,4000,False,280126,280,70,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-06-43,1684530403,51.29542636871338,3139.1259722709656,4122,HR1,10.49.0.104,3139.1259722709656,280126,70,20,b815bb28,0,1036672,280126,45884.199,6.206,2116.09,7.037,40.26575342465753,17.46986301369863,3.3881318395042993e-22,4.999999873689376e-05,114319690.0,-5.0923525e-05,114319690.0,9.1433525e-05,0.00014223138,1.1184914,0.0
-26688.47756919742,-1463465.668737636,-665480.856014527,983.02,2,4000,False,284126,282,71,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-07-32,1684530452,48.505314111709595,3187.631286382675,4122,HR1,10.49.0.104,3187.631286382675,284126,71,20,b815bb28,0,1054208,284126,44279.167,6.21,2136.942,7.127,18.288405797101454,17.40000000000001,1.6940659197521496e-22,4.999999873689376e-05,30444962.0,-0.0010861293,30444962.0,0.0020737508,0.0004836788,1.1060132,0.0
-26688.47756919742,-1463465.668737636,-661088.894234299,983.02,2,4000,False,288126,284,72,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-08-20,1684530500,48.431551933288574,3236.0628383159637,4122,HR1,10.49.0.104,3236.0628383159637,288126,72,20,b815bb28,0,1072256,288126,44212.067,6.263,2139.816,7.352,25.310000000000002,17.414285714285725,8.470329598760748e-23,4.999999873689376e-05,55647610.0,0.00041377163,55647610.0,0.000107581734,6.0001745e-05,1.0928626,0.0
-26688.47756919742,-1463465.668737636,-661088.8942342988,983.02,0,4000,False,292126,284,73,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-09-01,1684530541,40.776379346847534,3276.8392176628113,4122,HR1,10.49.0.104,3276.8392176628113,292126,73,20,b815bb28,0,1092224,292126,44356.244,6.286,2175.504,7.433,35.97241379310345,17.45344827586207,4.235164799380374e-23,4.999999873689376e-05,145779400.0,-0.00093651057,145779400.0,5.8593658e-05,0.0019655137,1.073865,0.0
-26688.47756919742,-1463465.668737636,-661088.8942342988,983.02,0,4000,False,296126,284,74,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-09-48,1684530588,46.67125105857849,3323.5104687213898,4122,HR1,10.49.0.104,3323.5104687213898,296126,74,20,b815bb28,0,1102720,296126,44465.687,6.368,2181.442,7.621,39.28484848484849,17.5,2.117582399690187e-23,4.999999873689376e-05,55615700.0,-0.00033126422,55615700.0,3.241257e-05,0.00020434764,1.0866417,0.0
-26688.47756919742,-1745900.4219749456,-629871.9002582983,983.02,17,4074,False,300200,301,75,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-10-52,1684530652,64.22174024581909,3387.732208967209,4122,HR1,10.49.0.104,3387.732208967209,300200,75,20,b815bb28,0,1105664,300200,45750.446,6.395,2189.483,7.759,33.23478260869565,17.459782608695658,1.0587911998450935e-23,4.999999873689376e-05,23559454.0,-0.00056543184,23559454.0,0.00062411244,0.00024241373,1.09804,0.0
-26688.47756919742,-1745900.4219749456,-630264.5746911861,983.02,1,4000,False,304200,302,76,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-11-40,1684530700,47.93416500091553,3435.6663739681244,4122,HR1,10.49.0.104,3435.6663739681244,304200,76,20,b815bb28,0,1123328,304200,45843.279,6.208,2182.457,7.454,18.69411764705882,17.400000000000006,5.293955999225468e-24,4.999999873689376e-05,27128654.0,-0.0011001626,27128654.0,0.0036341876,0.00010359633,1.105873,0.0
-26688.47756919742,-1745900.4219749456,-628466.8830548817,983.02,2,4000,False,308200,304,77,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-12-29,1684530749,48.851162910461426,3484.517536878586,4122,HR1,10.49.0.104,3484.517536878586,308200,77,20,b815bb28,0,1141376,308200,45839.488,6.342,2163.153,7.424,25.654285714285713,17.44428571428572,2.646977999612734e-24,4.999999873689376e-05,97171350.0,-0.0008795553,97171350.0,0.0005096176,0.00067374407,1.0874298,0.0
-26688.47756919742,-1745900.4219749456,-628466.8830548816,983.02,0,4000,False,312200,304,78,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-13-09,1684530789,40.70648980140686,3525.2240266799927,4122,HR1,10.49.0.104,3525.2240266799927,312200,78,20,b815bb28,0,1161344,312200,46087.387,6.017,2117.852,7.951,36.30000000000001,17.49137931034483,1.323488999806367e-24,4.999999873689376e-05,172392600.0,-0.0006433756,172392600.0,0.00010193426,0.0013768869,1.1097283,0.0
-26688.47756919742,-1745900.4219749456,-628466.8830548816,983.02,0,4000,False,316200,304,79,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-13-56,1684530836,46.2091908454895,3571.433217525482,4122,HR1,10.49.0.104,3571.433217525482,316200,79,20,b815bb28,0,1171072,316200,46212.465,5.821,2109.299,7.911,39.4030303030303,17.45,6.617444999031835e-25,4.999999873689376e-05,123738300.0,0.0001694164,123738300.0,6.340052e-06,0.0002461532,1.1076949,0.0
-26688.47756919742,-1745900.4219749456,-619847.6185017406,983.02,17,4000,False,320200,321,80,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-14-48,1684530888,52.72116422653198,3624.154381752014,4122,HR1,10.49.0.104,3624.154381752014,320200,80,20,b815bb28,0,1173888,320200,46361.261,6.124,2103.016,7.934,39.48533333333334,17.175999999999995,3.3087224995159173e-25,4.999999873689376e-05,139531540.0,0.0008243537,139531540.0,0.00012825835,9.669943e-06,1.1065387,0.0
-26688.47756919742,-1745900.4219749456,-624942.7574418096,990.11,1,4000,False,324200,322,81,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-15-36,1684530936,47.9033477306366,3672.0577294826508,4122,HR1,10.49.0.104,3672.0577294826508,324200,81,20,b815bb28,0,1191552,324200,46317.822,6.21,2085.941,8.034,18.594202898550726,17.155072463768114,1.6543612497579586e-25,4.999999873689376e-05,15869355.0,-0.00020775749,15869355.0,0.005162681,0.0006012734,1.0894687,0.0
-26688.47756919742,-1745900.4219749456,-626478.9766282757,990.11,2,4000,False,328200,324,82,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-16-26,1684530986,49.278560638427734,3721.3362901210785,4122,HR1,10.49.0.104,3721.3362901210785,328200,82,20,b815bb28,0,1209600,328200,46395.419,6.214,2092.433,8.235,25.44857142857143,17.19285714285715,8.271806248789793e-26,4.999999873689376e-05,79328340.0,-6.737354e-05,79328340.0,0.00049449026,0.0012024252,1.119287,0.0
-26688.47756919742,-1745900.4219749456,-626478.9766282757,990.11,0,4000,False,332200,324,83,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-17-07,1684531027,40.966614961624146,3762.3029050827026,4122,HR1,10.49.0.104,3762.3029050827026,332200,83,20,b815bb28,0,1229568,332200,46455.507,5.87,2052.131,8.319,35.58305084745763,17.200000000000003,4.1359031243948966e-26,4.999999873689376e-05,247215840.0,-0.00028757943,247215840.0,9.60269e-05,0.0017514684,1.1433529,0.0
-26688.47756919742,-1745900.4219749456,-626478.9766282757,990.11,0,4000,False,336200,324,84,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-17-52,1684531072,44.99451446533203,3807.2974195480347,4122,HR1,10.49.0.104,3807.2974195480347,336200,84,20,b815bb28,0,1238784,336200,46307.243,5.785,2032.476,7.995,40.326562499999994,17.2,2.0679515621974483e-26,4.999999873689376e-05,47246732.0,-0.0011976274,47246732.0,1.0348856e-05,0.00040069837,1.156802,0.0
-26688.47756919742,-1745900.4219749456,-635034.0475616812,990.11,17,4000,False,340200,341,85,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-18-44,1684531124,52.36663842201233,3859.664057970047,4122,HR1,10.49.0.104,3859.664057970047,340200,85,20,b815bb28,0,1241472,340200,45126.472,5.832,2027.958,7.776,42.184000000000005,17.32,1.0339757810987241e-26,4.999999873689376e-05,28712198.0,-0.00012283454,28712202.0,0.0005642942,0.00026303274,1.1570127,0.0
-26688.47756919742,-1745900.4219749456,-632873.1990339573,990.11,1,4000,False,344200,342,86,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-19-32,1684531172,48.216830015182495,3907.8808879852295,4122,HR1,10.49.0.104,3907.8808879852295,344200,86,20,b815bb28,0,1259264,344200,45116.861,6.055,2065.026,7.871,18.623529411764704,17.200000000000003,5.169878905493621e-27,4.999999873689376e-05,12814570.0,-0.0006797687,12814570.0,0.006546942,0.00092540437,1.1414524,0.0
-26688.47756919742,-1745900.4219749456,-619062.2403341123,977.4,4,4000,False,348200,346,87,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-20-22,1684531222,49.66018009185791,3957.5410680770874,4122,HR1,10.49.0.104,3957.5410680770874,348200,87,20,b815bb28,0,1277312,348200,45182.11,6.147,2080.178,8.154,26.470422535211263,17.360563380281697,2.5849394527468104e-27,4.999999873689376e-05,62692736.0,0.00043039088,62692736.0,0.0006491652,0.00025526792,1.1397338,0.0
-26688.47756919742,-1745900.4219749456,-619062.2403341124,977.4,0,4000,False,352200,346,88,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-21-02,1684531262,40.26138758659363,3997.802455663681,4122,HR1,10.49.0.104,3997.802455663681,352200,88,20,b815bb28,0,1297280,352200,45123.07,6.349,2094.843,7.959,34.337931034482764,17.379310344827584,1.2924697263734052e-27,4.999999873689376e-05,138497200.0,-0.00092728017,138497200.0,0.00035164907,0.0015142071,1.1088568,0.0
-26688.47756919742,-1745900.4219749456,-619062.2403341124,977.4,0,4000,False,356200,346,89,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-21-47,1684531307,44.84249687194824,4042.6449525356293,4122,HR1,10.49.0.104,4042.6449525356293,356200,89,20,b815bb28,0,1307904,356200,44971.124,6.429,2110.673,8.26,39.35,17.3046875,6.462348631867026e-28,4.999999873689376e-05,51479988.0,-0.0009180471,51479988.0,1.1777303e-05,0.00068901724,1.0804586,0.0
-26688.47756919742,-1745900.4219749456,-602804.2771566785,977.4,15,4000,False,360200,361,90,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-22-38,1684531358,50.745527505874634,4093.390480041504,4122,HR1,10.49.0.104,4093.390480041504,360200,90,20,b815bb28,0,1312640,360200,44744.023,6.172,2140.324,8.074,39.9375,17.28472222222222,3.231174315933513e-28,4.999999873689376e-05,165224900.0,0.0006943334,165224900.0,0.00012538723,6.927179e-05,1.0719664,0.0
-26688.47756919742,-1745900.4219749456,-602120.9640915494,977.4,1,4000,False,364200,362,91,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-23-26,1684531406,48.206337451934814,4141.596817493439,4122,HR1,10.49.0.104,4141.596817493439,364200,91,20,b815bb28,0,1328768,364200,44797.769,6.258,2117.101,7.695,21.402898550724636,17.315942028985507,1.6155871579667565e-28,4.999999873689376e-05,13767041.0,0.0002952265,13767042.0,0.0062716138,0.00019476342,1.0885823,0.0
-26688.47756919742,-1745900.4219749456,-606361.0106003837,977.4,4,4000,False,368200,366,92,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-24-16,1684531456,50.109375,4191.706192493439,4122,HR1,10.49.0.104,4191.706192493439,368200,92,20,b815bb28,0,1345152,368200,44915.443,6.11,2083.031,7.436,27.633802816901408,17.36197183098592,8.077935789833782e-29,4.999999873689376e-05,63443280.0,0.00037148502,63443280.0,0.00031272555,0.0003367763,1.0823829,0.0
-26688.47756919742,-1745900.4219749456,-606428.4240080643,972.21,1,4000,False,372200,367,93,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-24-57,1684531497,40.61945295333862,4232.325645446777,4122,HR1,10.49.0.104,4232.325645446777,372200,93,20,b815bb28,0,1365120,372200,44886.945,6.412,2076.293,7.304,35.25344827586207,17.444827586206895,4.038967894916891e-29,4.999999873689376e-05,156630060.0,5.427614e-05,156630060.0,0.0003423026,0.00012898802,1.0828812,0.0
-26688.47756919742,-1745900.4219749456,-606428.4240080643,972.21,0,4000,False,376200,367,94,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-25-42,1684531542,45.14033770561218,4277.4659831523895,4122,HR1,10.49.0.104,4277.4659831523895,376200,94,20,b815bb28,0,1376256,376200,44870.82,6.453,2106.944,7.191,39.053846153846145,17.495384615384612,2.0194839474584456e-29,4.999999873689376e-05,40011416.0,-0.00051804126,40011416.0,0.000100218014,0.0006784279,1.0597419,0.0
-26688.47756919742,-1745900.4219749456,-604903.7211958092,971.24,14,4000,False,380200,381,95,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-26-33,1684531593,50.7580931186676,4328.224076271057,4122,HR1,10.49.0.104,4328.224076271057,380200,95,20,b815bb28,0,1382784,380200,44653.059,6.468,2163.676,7.575,38.72638888888889,17.46527777777778,1.0097419737292228e-29,4.999999873689376e-05,275305950.0,-0.00022065932,275305950.0,9.4068986e-05,0.00066434784,1.0395069,0.0
-196614.0511657267,-1745900.4219749456,-609453.0005665862,980.5,1,4000,False,384200,382,96,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-27-22,1684531642,48.64304232597351,4376.867118597031,4122,HR1,10.49.0.104,4376.867118597031,384200,96,20,b815bb28,0,1398656,384200,44760.781,6.229,2099.241,7.413,22.631428571428568,17.299999999999997,5.048709868646114e-30,4.999999873689376e-05,9788883.0,0.0006545402,9788883.0,0.008015597,0.00026399156,1.0505323,0.0
-196614.0511657267,-1745900.4219749456,-615437.2932091928,980.5,5,4081,False,388281,387,97,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-28-27,1684531707,65.13188886642456,4441.999007463455,4122,HR1,10.49.0.104,4441.999007463455,388281,97,20,b815bb28,0,1414016,388281,46331.49,5.999,2076.612,7.222,27.562365591397842,17.565591397849463,2.524354934323057e-30,4.999999873689376e-05,90858190.0,-0.002131991,90858190.0,0.00050144695,0.0015230424,1.0108227,0.0
-196614.0511657267,-1745900.4219749456,-615437.2932091926,980.5,0,4000,False,392281,387,98,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-29-30,1684531770,62.60257816314697,4504.601585626602,4122,HR1,10.49.0.104,4504.601585626602,392281,98,20,b815bb28,0,1433728,392281,48577.008,5.993,2065.269,6.973,81.74269662921348,24.975280898876402,1.2621774671615285e-30,4.999999873689376e-05,174576940.0,6.710709e-05,174576940.0,0.00039849072,0.0003022183,1.021269,0.0
-196614.0511657267,-1745900.4219749456,-615437.2932091926,980.5,0,4000,False,396281,387,99,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-30-43,1684531843,73.65761756896973,4578.259203195572,4122,HR1,10.49.0.104,4578.259203195572,396281,99,20,b815bb28,0,1444352,396281,51470.128,6.016,2054.242,6.904,93.03523809523809,26.66761904761904,6.3108873358076425e-31,4.999999873689376e-05,83127224.0,-0.00026941713,83127224.0,9.459185e-06,9.301284e-05,1.0147241,0.0
-196614.0511657267,-1421528.143318507,-616702.418404442,980.5,14,4000,False,400281,401,100,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-32-08,1684531928,84.90342378616333,4663.162626981735,4122,HR1,10.49.0.104,4663.162626981735,400281,100,20,b815bb28,0,1450880,400281,54853.101,6.015,2086.602,6.876,93.10909090909091,26.70826446280991,3.1554436679038213e-31,4.999999873689376e-05,222471650.0,-0.00058760215,222471650.0,0.00025916332,2.6421449e-05,1.0170743,0.0
-196614.0511657267,-1421528.143318507,-619250.4889132199,980.5,1,4000,False,404281,402,101,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-33-18,1684531998,70.26513981819153,4733.427766799927,4122,HR1,10.49.0.104,4733.427766799927,404281,101,20,b815bb28,0,1466368,404281,57062.299,6.089,2083.074,7.175,81.96799999999999,26.717,1.5777218339519106e-31,4.999999873689376e-05,12710288.0,2.095639e-05,12710288.0,0.0071889306,0.0007623871,1.0146778,0.0
-196614.0511657267,-1421528.143318507,-629289.9358735974,980.5,5,4000,False,408281,407,102,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-34-28,1684532068,69.03572249412537,4802.463489294052,4122,HR1,10.49.0.104,4802.463489294052,408281,102,20,b815bb28,0,1481728,408281,58913.291,6.261,2125.037,7.1,73.32323232323232,24.344444444444445,7.888609169759553e-32,4.999999873689376e-05,67300424.0,-0.0014897406,67300424.0,0.00037536424,0.0015180203,1.0445964,0.0
-196614.0511657267,-1421528.143318507,-629289.9358735975,980.5,0,4000,False,412281,407,103,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-35-12,1684532112,44.00047779083252,4846.463967084885,4122,HR1,10.49.0.104,4846.463967084885,412281,103,20,b815bb28,0,1501312,412281,59214.779,6.244,2162.234,7.017,30.787301587301588,17.40000000000001,3.9443045848797766e-32,4.999999873689376e-05,154853940.0,3.4799374e-05,154853940.0,0.0004524491,0.00030265606,1.0256627,0.0
-196614.0511657267,-1421528.143318507,-621501.7771189297,980.5,1,4040,False,416321,408,104,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-36-10,1684532170,58.36898612976074,4904.832953214645,4122,HR1,10.49.0.104,4904.832953214645,416321,104,20,b815bb28,0,1511680,416321,60526.745,6.17,2173.077,7.263,30.307228915662645,17.400000000000006,1.9721522924398883e-32,4.999999873689376e-05,54936690.0,-0.0004674439,54936690.0,1.16626425e-05,0.001024094,1.0099535,0.0
-196614.0511657267,-1421528.143318507,-620259.8234003948,980.5,13,4000,False,420321,421,105,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-37-01,1684532221,50.92824697494507,4955.76120018959,4122,HR1,10.49.0.104,4955.76120018959,420321,105,20,b815bb28,0,1518336,420321,60530.505,6.344,2185.735,7.105,37.086301369863016,17.38219178082192,9.860761462199441e-33,4.999999873689376e-05,159114610.0,-0.0021647231,159114610.0,0.00038134822,0.00091803446,0.9831383,0.0
-196614.0511657267,-1421528.143318507,-619484.1382131107,980.5,1,4000,False,424321,422,106,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-37-52,1684532272,51.11555862426758,5006.876758813858,4122,HR1,10.49.0.104,5006.876758813858,424321,106,20,b815bb28,0,1533824,424321,60761.847,6.27,2201.644,7.107,21.18767123287671,17.400000000000002,4.930380731099721e-33,4.999999873689376e-05,36794292.0,-0.00046156644,36794292.0,0.0031739054,0.0008577629,0.9745194,0.0
-196614.0511657267,-1421528.143318507,-620481.8316087187,980.5,5,4000,False,428321,427,107,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-38-42,1684532322,50.11223006248474,5056.988988876343,4122,HR1,10.49.0.104,5056.988988876343,428321,107,20,b815bb28,0,1549184,428321,59265.485,6.445,2195.813,7.124,27.69577464788733,17.385915492957757,2.4651903655498604e-33,4.999999873689376e-05,89647840.0,0.0004436463,89647840.0,0.0002192984,0.00046261252,0.9482535,0.0
-196614.0511657267,-1421528.143318507,-620481.8316087187,980.5,0,4000,False,432321,427,108,2dcd34d4f71a4f9a8717755113320812,2023-05-19_17-39-28,1684532368,45.37176251411438,5102.360751390457,4122,HR1,10.49.0.104,5102.360751390457,432321,108,20,b815bb28,0,1568512,432321,57520.723,6.843,2216.199,7.342,29.986153846153847,17.400000000000002,1.2325951827749302e-33,4.999999873689376e-05,181606750.0,0.00075979816,181606750.0,0.0003860952,0.00045449464,0.96005595,0.0
